"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Title2","Input.Title","Input.Poem","Input.first_line","Input.line1","Input.line2","Input.line3","Input.line4","Input.line5","Input.line6","Input.line7","Answer.isRhyming.Poem 1","Answer.isRhyming.Poem 2","Answer.poem1rating","Answer.poem2rating","Answer.reason","Approve","Reject"
"3A3KKYU7P3W6Y2M7UJBQ89941JXMWI","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:14 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:14 PDT 2019","","","3TXWC2NHN0517LKYB72MUHWOE8J9SL","A12OKT7538ICSC","Submitted","Mon May 06 22:24:05 PDT 2019","Mon May 06 22:24:31 PDT 2019","Thu May 09 22:24:31 PDT 2019","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","","PANCAKE? (Where the Sidewalk Ends)","Who wants a pancake,<br><br>
Sweet and piping hot?<br><br>
Good little Grace looks up and says,<br><br>
“I’ll take the one on top.”<br><br>
Who else wants a pancake,<br><br>
Fresh off the griddle?<br><br>
Terrible Theresa smiles and says,<br><br>
“I’ll take the one in the middle.”<br><br>","Who wants a pancake,","a pancake made by my mom.","She griddled it with sugar and water.","Oh no! It's not water, it's her sweat!","pancakes in the sky like the sun","griddled by a sprinkle of stars","overcooked pancakes sweat stars","god don't flex on me with your pancakes","false","true","5","5","i could visualize it"
"3A3KKYU7P3W6Y2M7UJBQ89941JXMWI","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:14 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:14 PDT 2019","","","3U5JL4WY5LO86W0LOMCICH207U6X4I","A3JDR0YSWPKWV8","Submitted","Mon May 06 22:17:31 PDT 2019","Mon May 06 22:25:15 PDT 2019","Thu May 09 22:25:15 PDT 2019","","","","464","100% (3/3)","100% (3/3)","0% (0/0)","","PANCAKE? (Where the Sidewalk Ends)","Who wants a pancake,<br><br>
Sweet and piping hot?<br><br>
Good little Grace looks up and says,<br><br>
“I’ll take the one on top.”<br><br>
Who else wants a pancake,<br><br>
Fresh off the griddle?<br><br>
Terrible Theresa smiles and says,<br><br>
“I’ll take the one in the middle.”<br><br>","Who wants a pancake,","a pancake made by my mom.","She griddled it with sugar and water.","Oh no! It's not water, it's her sweat!","pancakes in the sky like the sun","griddled by a sprinkle of stars","overcooked pancakes sweat stars","god don't flex on me with your pancakes","true","true","9","7","Both poems have perfect rhymic words."
"3QI9WAYOGQQB2IK6NYU8MO9X56N6SE","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:19 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:19 PDT 2019","","","3A9AA95ATX1LT62UG0LBNWMB5S75PO","A2W1ZEV0UTIPCH","Submitted","Tue May 07 04:54:40 PDT 2019","Tue May 07 04:55:49 PDT 2019","Fri May 10 04:55:49 PDT 2019","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.<br><br>
Though the house is dark and shuttered,<br><br>
I can see a flickerin’ flutter,<br><br>
And I know what it’s about.<br><br>
There’s a light on in the attic.<br><br>
I can see it from the outside,<br><br>
And I know you’re on the inside… lookin’ out.<br><br>","There‚Äôs a light on in the attic.","It's dark outside,","but the shining inside the house","creates balance in my world.","The sun is shining brightly","It is dark inside my soul","The brightness of the sun's rays","create balance in my world","false","false","5","6","both were good but poem 2 is deeper"
"3QI9WAYOGQQB2IK6NYU8MO9X56N6SE","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:19 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:19 PDT 2019","","","3PEIJLRY6U8KFYJ5YSI179LRROAWXA","AEJEQZNUYWFJ8","Submitted","Mon May 06 23:38:23 PDT 2019","Mon May 06 23:39:30 PDT 2019","Thu May 09 23:39:30 PDT 2019","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.<br><br>
Though the house is dark and shuttered,<br><br>
I can see a flickerin’ flutter,<br><br>
And I know what it’s about.<br><br>
There’s a light on in the attic.<br><br>
I can see it from the outside,<br><br>
And I know you’re on the inside… lookin’ out.<br><br>","There‚Äôs a light on in the attic.","It's dark outside,","but the shining inside the house","creates balance in my world.","The sun is shining brightly","It is dark inside my soul","The brightness of the sun's rays","create balance in my world","false","false","4","10","poem 1 sounds better"
"3BJKPTD2QCR531V54M2W7OWF3CERTL","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:19 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:19 PDT 2019","","","317HQ483I87X29LW75RD8GLLAZCINF","AQ3YXELABN52B","Submitted","Tue May 07 05:23:48 PDT 2019","Tue May 07 05:24:48 PDT 2019","Fri May 10 05:24:48 PDT 2019","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.<br><br>
Though the house is dark and shuttered,<br><br>
I can see a flickerin’ flutter,<br><br>
And I know what it’s about.<br><br>
There’s a light on in the attic.<br><br>
I can see it from the outside,<br><br>
And I know you’re on the inside… lookin’ out.<br><br>","There‚Äôs a light on in the attic.","Now the dark has company","Inside the attic are shadows","A marriage of dark and light","Two people face inside","As darkness continues to fade","In the attic, the sound of laughter rings","This is the true light","true","false","5","5","They're both ok"
"3BJKPTD2QCR531V54M2W7OWF3CERTL","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:19 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:19 PDT 2019","","","3YT88D1N09DH40IAPPSACI2SXLVK3V","A3JDR0YSWPKWV8","Submitted","Mon May 06 22:12:29 PDT 2019","Mon May 06 22:15:26 PDT 2019","Thu May 09 22:15:26 PDT 2019","","","","177","100% (3/3)","100% (3/3)","0% (0/0)","","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.<br><br>
Though the house is dark and shuttered,<br><br>
I can see a flickerin’ flutter,<br><br>
And I know what it’s about.<br><br>
There’s a light on in the attic.<br><br>
I can see it from the outside,<br><br>
And I know you’re on the inside… lookin’ out.<br><br>","There‚Äôs a light on in the attic.","Now the dark has company","Inside the attic are shadows","A marriage of dark and light","Two people face inside","As darkness continues to fade","In the attic, the sound of laughter rings","This is the true light","false","true","7","9","Second poem is more meaningful and has more rhymic words."
"32TZXEA1OLZXTBHYRRM9TP2AJF4417","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:14 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:14 PDT 2019","","","32ZKVD547G2GBXEGJCFHDFJ2ASXB3F","AU04NHNF2WGMK","Submitted","Tue May 07 02:45:56 PDT 2019","Tue May 07 02:47:34 PDT 2019","Fri May 10 02:47:34 PDT 2019","","","","98","0% (0/0)","0% (0/0)","0% (0/0)","","PUT SOMETHING IN (A Light in the Attic)","Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","and try to find me in it","Draw by pencil","Colour it with blood","Draw in crayon","You won't find me inside the lines","Write a poem about me","And smile","true","false","9","2","Poem 1 is cute and uplifting.  Poem 2 is way too dark, especially with the reference to blood."
"32TZXEA1OLZXTBHYRRM9TP2AJF4417","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:14 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:14 PDT 2019","","","3TPZPLC3M1RIFRFQ2HXI8ZORRWGP3I","AQ3YXELABN52B","Submitted","Tue May 07 05:16:02 PDT 2019","Tue May 07 05:18:40 PDT 2019","Fri May 10 05:18:40 PDT 2019","","","","158","0% (0/0)","0% (0/0)","0% (0/0)","","PUT SOMETHING IN (A Light in the Attic)","Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","and try to find me in it","Draw by pencil","Colour it with blood","Draw in crayon","You won't find me inside the lines","Write a poem about me","And smile","true","false","8","3","There's no indication of which way on the scale is better.  I liked poem #1 better; by the end of the poem I had a better picture of what it was about. Poem #2 I didn't care for the blood line, and I'm not sure if it's supposed to be a happy poem or a sad, missing someone poem."
"3GL25Y68439LN2RX4O7CASNBAL3MXB","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:14 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:14 PDT 2019","","","3NKQQ8O39ZKTPOPJCS2OVEX2QQVUDF","A1NVQWRO6FJDBI","Submitted","Tue May 07 04:03:25 PDT 2019","Tue May 07 04:03:40 PDT 2019","Fri May 10 04:03:40 PDT 2019","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","","PUT SOMETHING IN (A Light in the Attic)","Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","and try to find me in it","Draw by pencil","Colour it with blood","rather with paint that was just silly","I will remind you of a poem","then look at the picture so you can find me","There I am your picture has made me free","true","false","6","5","good"
"3GL25Y68439LN2RX4O7CASNBAL3MXB","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:14 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:14 PDT 2019","","","3R6P78PK7LQH1VKLEDDMW3EXK3QGT4","A1W06GIYOJMSAK","Submitted","Mon May 06 21:51:50 PDT 2019","Mon May 06 21:52:14 PDT 2019","Thu May 09 21:52:14 PDT 2019","","","","24","0% (0/1)","0% (0/1)","0% (0/1)","","PUT SOMETHING IN (A Light in the Attic)","Draw a crazy picture,<br><br>
Write a nutty poem,<br><br>
Sing a mumble-gumble song,<br><br>
Whistle through your comb.<br><br>
Do a loony-goony dance<br><br>
‘Cross the kitchen floor,<br><br>
Put something silly in the world<br><br>
That ain’t been there before.<br><br>","Draw a crazy picture,","and try to find me in it","Draw by pencil","Colour it with blood","rather with paint that was just silly","I will remind you of a poem","then look at the picture so you can find me","There I am your picture has made me free","true","false","6","5","poem 1 is better than poem 2"
"32LAQ1JNT94XJTNM8GX1CZJZABITUR","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:19 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:19 PDT 2019","","","36PW28KO40BE2LPL2IWH1V3TJYRAEX","A1TW6SYLZX0HIN","Submitted","Mon May 06 22:01:36 PDT 2019","Mon May 06 22:01:58 PDT 2019","Thu May 09 22:01:58 PDT 2019","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.<br><br>
Though the house is dark and shuttered,<br><br>
I can see a flickerin’ flutter,<br><br>
And I know what it’s about.<br><br>
There’s a light on in the attic.<br><br>
I can see it from the outside,<br><br>
And I know you’re on the inside… lookin’ out.<br><br>","There‚Äôs a light on in the attic.","Now the dark has company","Inside the attic are shadows","A marriage of dark and light","Sometimes a divorce is needed","Removing the light from the dark","Shadows have left the inside of the attic","I think we should leave for the park","true","false","4","3","Poem 1 has some nice rhyme to it, while the two stanzas of poem 2 don't go well together"
"32LAQ1JNT94XJTNM8GX1CZJZABITUR","32KI9HN0SHOG01KW0PI7Q8TU0AUU16","Which Poem is Better?","Read two poems and rate them","Poetry, poem, rating","$0.01","Mon May 06 20:39:19 PDT 2019","2","BatchId:3633242;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:39:19 PDT 2019","","","3ZAK8W07I5TZQ4OP0GETG7DJW1P0UV","A2E9GDKGIG76I9","Submitted","Tue May 07 05:33:29 PDT 2019","Tue May 07 05:36:40 PDT 2019","Fri May 10 05:36:40 PDT 2019","","","","191","0% (0/0)","0% (0/0)","0% (0/0)","","A LIGHT IN THE ATTIC (A Light in the Attic)","There’s a light on in the attic.<br><br>
Though the house is dark and shuttered,<br><br>
I can see a flickerin’ flutter,<br><br>
And I know what it’s about.<br><br>
There’s a light on in the attic.<br><br>
I can see it from the outside,<br><br>
And I know you’re on the inside… lookin’ out.<br><br>","There‚Äôs a light on in the attic.","Now the dark has company","Inside the attic are shadows","A marriage of dark and light","Sometimes a divorce is needed","Removing the light from the dark","Shadows have left the inside of the attic","I think we should leave for the park","true","true","9","3","The first poem had a nice flow and had a story to tell. Poem 2 told a story but was harder to follow and lost my interest more easily."
