"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Title2","Input.Title","Input.Poem","Input.first_line","Input.line1","Input.line2","Input.line3","Input.line4","Input.line5","Input.line6","Input.line7","Answer.isRhyming.Poem 1","Answer.isRhyming.Poem 2","Answer.poem1rating","Answer.poem2rating","Answer.reason","Approve","Reject"
"3087LXLJ6MV7K2T5FPES6OGR3D70FO","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:18 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:18 PDT 2019","","","34PGFRQONPQJKEEGHO30G0DCGPOJW0","A4YH1HQZBZBZM","Submitted","Mon May 06 21:37:25 PDT 2019","Mon May 06 21:38:49 PDT 2019","Thu May 09 21:38:49 PDT 2019","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","","UNDERFACE (Every Thing On It)","Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>","Underneath my outside face","There's a face that none can see.","A little less smiley,","A little less sure,","The outside is merely a facade.","A poisonous outter lining","A deluded mythical fraud.","That holds no adjacent binding.","true","false","10","4","Poem 1 is short and sweet and Poem 2 is really emo and ridiculous."
"3087LXLJ6MV7K2T5FPES6OGR3D70FO","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:18 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:18 PDT 2019","","","34Z02EIMITSKQR900BOJBBRHDNET0T","A3JQRL3AM8PSUC","Submitted","Tue May 07 03:39:01 PDT 2019","Tue May 07 03:39:22 PDT 2019","Fri May 10 03:39:22 PDT 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","","UNDERFACE (Every Thing On It)","Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>","Underneath my outside face","There's a face that none can see.","A little less smiley,","A little less sure,","The outside is merely a facade.","A poisonous outter lining","A deluded mythical fraud.","That holds no adjacent binding.","false","true","5","5","6"
"308KJXFUJRLD4K9O2BGACY7538RATX","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:28 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:28 PDT 2019","","","3L4PIM1GQUV477ST4UUX3OKJ1FWRYF","A3JQRL3AM8PSUC","Submitted","Tue May 07 03:33:17 PDT 2019","Tue May 07 03:33:40 PDT 2019","Fri May 10 03:33:40 PDT 2019","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","","SCALE (Falling Up)","If I could only see the scale,<br><br>
I’m sure that it would state<br><br>
That I’ve lost ounces… maybe pounds<br><br>
Or even tons of weight.<br><br>
“You’d better eat some pancakes—<br><br>
You’re skinny as a rail.”<br><br>
I’m sure that’s what the scale would say…<br><br>
If I could see the scale.<br><br>","If I could only see the scale,","after feeling the weight of my body","watch the pounds fall like hail","then jeff might truly be sorry","For it's the number on the scale,","the pounds of my plump flesh","which will weigh if I pass or fail","the love of my heart's test.","true","false","2","5","7"
"308KJXFUJRLD4K9O2BGACY7538RATX","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:28 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:28 PDT 2019","","","3N8OEVH1FS5PGGWB6F4V72HCCIKOOZ","A2QNVLL2ECEUHY","Submitted","Tue May 07 07:01:13 PDT 2019","Tue May 07 07:02:37 PDT 2019","Fri May 10 07:02:37 PDT 2019","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","","SCALE (Falling Up)","If I could only see the scale,<br><br>
I’m sure that it would state<br><br>
That I’ve lost ounces… maybe pounds<br><br>
Or even tons of weight.<br><br>
“You’d better eat some pancakes—<br><br>
You’re skinny as a rail.”<br><br>
I’m sure that’s what the scale would say…<br><br>
If I could see the scale.<br><br>","If I could only see the scale,","after feeling the weight of my body","watch the pounds fall like hail","then jeff might truly be sorry","For it's the number on the scale,","the pounds of my plump flesh","which will weigh if I pass or fail","the love of my heart's test.","false","true","5","6","it's the better of the two poems"
"309D674SHZ011DC5M3LGIZR7X4CCBB","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:22 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:22 PDT 2019","","","3WYGZ5XF3XULOH3PF4TBKQA4P28KS3","A2UB6XTDDE0F6Z","Submitted","Tue May 07 04:38:36 PDT 2019","Tue May 07 04:40:26 PDT 2019","Fri May 10 04:40:26 PDT 2019","","","","110","0% (0/0)","0% (0/0)","0% (0/0)","","COMPLAININ‚Äô JACK (Falling Up)","This morning my old jack-in-the-box<br><br>
Popped out—and wouldn’t get back-in-the-box.<br><br>
He cried, “Hey, there’s a tack-in-the-box,<br><br>
And it’s cutting me through and through.”<br><br>

“There also is a crack-in-the-box,<br><br>
And I never find a smack-in-the-box,<br><br>
And sometimes I hear a quack-in-the-box,<br><br>
‘Cause a duck lives in here, too.”<br><br>

Complain, complain is all he did—<br><br>
I finally had to close the lid.<br><br>","This morning my old jack-in-the-box","Was close to flipping it‚Äôs lid","I cranked him and cranked him","Until he thought he was on acid","Jack-in-the-box don't let me down","Pop open, pop open. What a surprise.","You are the best acid head around!","The best that ever crossed my eyes.","false","true","6","4","60/40"
"309D674SHZ011DC5M3LGIZR7X4CCBB","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:22 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:22 PDT 2019","","","3X65QVEQI12G16WB3IFCKLJ1SZCCLP","A2U6VSIGGYBPJR","Submitted","Tue May 07 08:51:47 PDT 2019","Tue May 07 08:52:57 PDT 2019","Fri May 10 08:52:57 PDT 2019","","","","70","0% (0/0)","0% (0/0)","0% (0/0)","","COMPLAININ‚Äô JACK (Falling Up)","This morning my old jack-in-the-box<br><br>
Popped out—and wouldn’t get back-in-the-box.<br><br>
He cried, “Hey, there’s a tack-in-the-box,<br><br>
And it’s cutting me through and through.”<br><br>

“There also is a crack-in-the-box,<br><br>
And I never find a smack-in-the-box,<br><br>
And sometimes I hear a quack-in-the-box,<br><br>
‘Cause a duck lives in here, too.”<br><br>

Complain, complain is all he did—<br><br>
I finally had to close the lid.<br><br>","This morning my old jack-in-the-box","Was close to flipping it‚Äôs lid","I cranked him and cranked him","Until he thought he was on acid","Jack-in-the-box don't let me down","Pop open, pop open. What a surprise.","You are the best acid head around!","The best that ever crossed my eyes.","true","false","2","2","Both poems were poorly written"
"30EMX9PEVKYI1X5VP2O9W7EF616SK4","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:21 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:21 PDT 2019","","","3FE7TXL1LJ2EULKMYUY2PU99QEQ2QZ","A185LW99YQH1C5","Submitted","Mon May 06 22:49:11 PDT 2019","Mon May 06 22:50:11 PDT 2019","Thu May 09 22:50:11 PDT 2019","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","","CAPTAIN HOOK (Where the Sidewalk Ends)","Captain Hook must remember<br><br>
Not to scratch his toes.<br><br>
Captain Hook must watch out<br><br>
And never pick his nose.<br><br>
Captain Hook must be gentle<br><br>
When he shakes your hand.<br><br>
Captain hook must be careful<br><br>
Openin’ sardine cans<br><br>
And playing tag and pouring tea<br><br>
and turnin’ pages of this book.<br><br>
Lots of folks I’m glad I ain’t—<br><br>
But mostly Captain Hook!<br><br>","Captain Hook must remember","Not to scratch his toes.","Captain Hook must watch out","And never pick his nose.","Captain Hook must remember","Not to rub his eyes","Captain Cook must watch out","And never zip up his flies","true","true","8","5","Poem 1 was pretty cute and rhymed well with good flow, poem 2 is shorter and while it's very similar to the first, it ends differently."
"30EMX9PEVKYI1X5VP2O9W7EF616SK4","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:21 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:21 PDT 2019","","","3TR2532VIQ9LQZZAQ6QWI6EZSO5J6B","A70HTY9AYEW5V","Submitted","Tue May 07 00:59:46 PDT 2019","Tue May 07 01:01:49 PDT 2019","Fri May 10 01:01:49 PDT 2019","","","","123","0% (0/0)","0% (0/0)","0% (0/0)","","CAPTAIN HOOK (Where the Sidewalk Ends)","Captain Hook must remember<br><br>
Not to scratch his toes.<br><br>
Captain Hook must watch out<br><br>
And never pick his nose.<br><br>
Captain Hook must be gentle<br><br>
When he shakes your hand.<br><br>
Captain hook must be careful<br><br>
Openin’ sardine cans<br><br>
And playing tag and pouring tea<br><br>
and turnin’ pages of this book.<br><br>
Lots of folks I’m glad I ain’t—<br><br>
But mostly Captain Hook!<br><br>","Captain Hook must remember","Not to scratch his toes.","Captain Hook must watch out","And never pick his nose.","Captain Hook must remember","Not to rub his eyes","Captain Cook must watch out","And never zip up his flies","false","true","9","10","I like poem 2 better because it sounds more catchy"
"30P8I9JKOI0VB61WCAP855F48F5V5R","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:27 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:27 PDT 2019","","","3F6KKYWMNCGGUY5AFRQ2HJ58IU3NDH","A2UB6XTDDE0F6Z","Submitted","Tue May 07 04:40:50 PDT 2019","Tue May 07 04:41:43 PDT 2019","Fri May 10 04:41:43 PDT 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","","OURCHESTRA (Where the Sidewalk Ends)","So you haven’t got a drum, just beat your belly.<br><br>
So I haven’t got a horn—I’ll play my nose.<br><br>
So we haven’t any cymbals—<br><br>
We’ll just slap our hands together,<br><br>
And though there may be orchestras<br><br>
That sound a little better<br><br>
With their fancy shiny instruments<br><br>
That cost an awful lot—<br><br>
Hey, we’re making music twice as good<br><br>
By playing what we’ve got!<br><br>","So you haven‚Äôt got a drum, just beat your belly.","Instruments Santa didn't bring","Jiggle your belly like a bowl full of jelly","Music, joy, laughter, and sing","HAPPY DUCK, HAPPY DUCK","HOW MANY KIDS HAVE YOU","TWO","HAVE A GOOD DAY","true","false","6","4","60/40"
"30P8I9JKOI0VB61WCAP855F48F5V5R","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:27 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:27 PDT 2019","","","3K9FOBBF2IYZSAT2S8OQ0WDDR30LNQ","A3JQRL3AM8PSUC","Submitted","Tue May 07 01:44:27 PDT 2019","Tue May 07 01:44:46 PDT 2019","Fri May 10 01:44:46 PDT 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","","OURCHESTRA (Where the Sidewalk Ends)","So you haven’t got a drum, just beat your belly.<br><br>
So I haven’t got a horn—I’ll play my nose.<br><br>
So we haven’t any cymbals—<br><br>
We’ll just slap our hands together,<br><br>
And though there may be orchestras<br><br>
That sound a little better<br><br>
With their fancy shiny instruments<br><br>
That cost an awful lot—<br><br>
Hey, we’re making music twice as good<br><br>
By playing what we’ve got!<br><br>","So you haven‚Äôt got a drum, just beat your belly.","Instruments Santa didn't bring","Jiggle your belly like a bowl full of jelly","Music, joy, laughter, and sing","HAPPY DUCK, HAPPY DUCK","HOW MANY KIDS HAVE YOU","TWO","HAVE A GOOD DAY","true","false","5","5","7"
"30P8I9JKOI0VB61WCAP855F48F65V2","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:28 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:28 PDT 2019","","","39LNWE0K4VBAXZ55463ZMBDFIVYUIC","AAFLP2H4L9DKC","Submitted","Tue May 07 01:23:31 PDT 2019","Tue May 07 01:24:38 PDT 2019","Fri May 10 01:24:38 PDT 2019","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù","She replied ""I can't eat with my toes.""","Mama said, ""You'll find garlic lingers","And you no longer smell like a rose.""","If you are teenagers","And eat the food potatoes","If you be a learner","Every time to tones","true","false","6","5","Poem one is funny."
"30P8I9JKOI0VB61WCAP855F48F65V2","3O471962EOONPM2SJTILVR3ZSG8U2N","Which (Rhyming) Poem is Better?","Read two poems and rate them","Poetry, poem, rating, rhyme","$0.01","Mon May 06 20:43:28 PDT 2019","2","BatchId:3633246;OriginalHitTemplateId:928390877;","3600","259200","Wed May 08 20:43:28 PDT 2019","","","3PIWWX1FJKLXEUEHAPKLRAJ4EUQJJI","A3JQRL3AM8PSUC","Submitted","Tue May 07 01:50:07 PDT 2019","Tue May 07 01:51:07 PDT 2019","Fri May 10 01:51:07 PDT 2019","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”<br><br>
“OK,” said Ridiculous Rose,<br><br>
So she ate with her toes.<br><br>","Her mama said, ‚ÄúDon‚Äôt eat with your fingers.‚Äù","She replied ""I can't eat with my toes.""","Mama said, ""You'll find garlic lingers","And you no longer smell like a rose.""","If you are teenagers","And eat the food potatoes","If you be a learner","Every time to tones","false","true","5","5","7"
