"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Input.line1","Input.line2","Input.line3","Answer.isEnglish.no","Answer.isEnglish.yes","Answer.isGoodPoem.no","Answer.isGoodPoem.yes","Answer.reflectsMood.no","Answer.reflectsMood.yes","Answer.whichKeywords.key1","Answer.whichKeywords.key2","Answer.whichKeywords.key3","Approve","Reject"
"3IZPORCT1FOFYS4A4SL7T5TRSE2HRC","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3QY7M81QH81Z5JJXR1V0PZE81X3K75","ADVCIFLB5A9B","Approved","Tue Apr 30 17:17:00 PDT 2019","Tue Apr 30 17:17:11 PDT 2019","Fri May 03 17:17:11 PDT 2019","","","","11","100% (143/143)","100% (143/143)","100% (143/143)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","My friend, my love","My heart leaps with each bang","Of that slamming screen door","false","true","false","true","false","true","true","true","true"
"3IZPORCT1FOFYS4A4SL7T5TRSE2HRC","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3U4J9857OFQYCGF3LOI7QWVIE3WB7E","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:25:50 PDT 2019","Tue Apr 30 17:25:58 PDT 2019","Fri May 03 17:25:58 PDT 2019","","","","8","100% (51/51)","100% (51/51)","100% (51/51)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","My friend, my love","My heart leaps with each bang","Of that slamming screen door","false","true","false","true","false","true","true","true","true"
"3YCT0L9OMMOJ93QYMFGPOZVJ0STSNJ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3KOPY89HM9HMTGCS74SYB32FH6FJ3Y","A27GRT2WUWGLFE","Approved","Tue Apr 30 17:09:36 PDT 2019","Tue Apr 30 17:10:05 PDT 2019","Fri May 03 17:10:05 PDT 2019","","","","29","100% (1/1)","100% (1/1)","100% (1/1)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","true","false","true","false","false","false","true"
"3YCT0L9OMMOJ93QYMFGPOZVJ0STSNJ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3N8OEVH1FS5PGGWB6F4V72HCBRPOOL","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:27:47 PDT 2019","Tue Apr 30 17:28:03 PDT 2019","Fri May 03 17:28:03 PDT 2019","","","","16","100% (51/51)","100% (51/51)","100% (51/51)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","false","true","false","true","false","false","true"
"3YCT0L9OMMOJ93QYMFGPOZVJ0STSNJ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3Y9N9SS8LZQ9QUC0X86N8572CMLD3H","ADVCIFLB5A9B","Approved","Tue Apr 30 17:20:20 PDT 2019","Tue Apr 30 17:20:30 PDT 2019","Fri May 03 17:20:30 PDT 2019","","","","10","100% (143/143)","100% (143/143)","100% (143/143)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","false","true","false","true","true","true","true"
"3UV0D2KX1MYOJQB6YQ1UIR64KL5F4T","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3D3VGR7TA1U3R4V5F917DUO6RND3RE","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:22:47 PDT 2019","Tue Apr 30 17:22:53 PDT 2019","Fri May 03 17:22:53 PDT 2019","","","","6","100% (51/51)","100% (51/51)","100% (51/51)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","false","true","true","true","true"
"3UV0D2KX1MYOJQB6YQ1UIR64KL5F4T","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3OVR4I9USQYOXZZ928HQI967915Q4J","ADVCIFLB5A9B","Approved","Tue Apr 30 17:18:05 PDT 2019","Tue Apr 30 17:18:16 PDT 2019","Fri May 03 17:18:16 PDT 2019","","","","11","100% (143/143)","100% (143/143)","100% (143/143)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","false","true","true","true","true"
"3UV0D2KX1MYOJQB6YQ1UIR64KL5F4T","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3WT783CTPCW4OXAZC5QI6INWFEMBC6","A31MIOD1NTW06H","Approved","Tue Apr 30 17:21:21 PDT 2019","Tue Apr 30 17:22:07 PDT 2019","Fri May 03 17:22:07 PDT 2019","","","","46","100% (7/7)","100% (7/7)","100% (7/7)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","true","false","true","false","true"
"334ZEL5JX6U1ROQANUG23OVOQ2YSOY","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","333U7HK6IAUKB8EP0TYAOCOR8J5JDX","ADVCIFLB5A9B","Approved","Tue Apr 30 17:13:28 PDT 2019","Tue Apr 30 17:13:44 PDT 2019","Fri May 03 17:13:44 PDT 2019","","","","16","100% (143/143)","100% (143/143)","100% (143/143)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","The world is untamed, the shouldn'ts are wild,","Hear the the should's and could's child,","Mankind's heart is anything but mild.","false","true","false","true","false","true","true","true","true"
"334ZEL5JX6U1ROQANUG23OVOQ2YSOY","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3X3OR7WPZ0FEP36YM6Z7IZNI1HQL88","A1EGQAMPW9N5FT","Approved","Tue Apr 30 18:13:00 PDT 2019","Tue Apr 30 18:13:49 PDT 2019","Fri May 03 18:13:49 PDT 2019","","","","49","100% (2/2)","100% (2/2)","100% (2/2)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","The world is untamed, the shouldn'ts are wild,","Hear the the should's and could's child,","Mankind's heart is anything but mild.","false","true","false","true","true","false","true","true","true"
"334ZEL5JX6U1ROQANUG23OVOQ2YSOY","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3YGXWBAF71WK3YPQXQGVY4HQ5M74CV","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:29:41 PDT 2019","Tue Apr 30 17:29:47 PDT 2019","Fri May 03 17:29:47 PDT 2019","","","","6","100% (51/51)","100% (51/51)","100% (51/51)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","The world is untamed, the shouldn'ts are wild,","Hear the the should's and could's child,","Mankind's heart is anything but mild.","false","true","false","true","false","true","true","true","true"
"38VTL6WC4ASCF0W1HLCSC4JYQSPY5D","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3NPI0JQDAPKNE8DKHW39QCSPK42PTP","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:29:30 PDT 2019","Tue Apr 30 17:29:37 PDT 2019","Fri May 03 17:29:37 PDT 2019","","","","7","100% (51/51)","100% (51/51)","100% (51/51)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","the SHOULDN'TS and nothing wild","If anything wild you hear","might change you child within a year.","false","true","false","true","false","true","true","true","true"
"38VTL6WC4ASCF0W1HLCSC4JYQSPY5D","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3RXCAC0YIS4Y3BSXBF2R57IA50U8GF","ADVCIFLB5A9B","Approved","Tue Apr 30 17:25:48 PDT 2019","Tue Apr 30 17:25:59 PDT 2019","Fri May 03 17:25:59 PDT 2019","","","","11","100% (143/143)","100% (143/143)","100% (143/143)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","the SHOULDN'TS and nothing wild","If anything wild you hear","might change you child within a year.","false","true","false","true","false","true","true","true","true"
"38VTL6WC4ASCF0W1HLCSC4JYQSPY5D","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3TEM0PF1Q6CD92D3ELO4679V9A3D0O","A1N1ULK71RHVMM","Approved","Tue Apr 30 17:31:01 PDT 2019","Tue Apr 30 17:31:15 PDT 2019","Fri May 03 17:31:15 PDT 2019","","","","14","100% (58/58)","100% (58/58)","100% (49/49)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","the SHOULDN'TS and nothing wild","If anything wild you hear","might change you child within a year.","false","true","false","true","true","false","true","true","true"
"31YWE12TE0R22ZKA0I5NRAQLFSR7XW","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3DOCMVPBTOTPGAWN4L45DOH2V7CNNN","AX9IOK8HCB8S4","Approved","Tue Apr 30 17:13:42 PDT 2019","Tue Apr 30 17:14:01 PDT 2019","Fri May 03 17:14:01 PDT 2019","","","","19","100% (10/10)","100% (10/10)","100% (10/10)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","Anything and everything","The shouldn'ts, the shant's","Will drive you wild","false","true","false","true","false","true","true","true","true"
"31YWE12TE0R22ZKA0I5NRAQLFSR7XW","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3GNA64GUZFJ6TI39GD00N1CL9X05Q3","A1N1ULK71RHVMM","Approved","Tue Apr 30 17:17:14 PDT 2019","Tue Apr 30 17:17:27 PDT 2019","Fri May 03 17:17:27 PDT 2019","","","","13","100% (58/58)","100% (58/58)","100% (49/49)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","Anything and everything","The shouldn'ts, the shant's","Will drive you wild","false","true","false","true","true","false","true","true","true"
"31YWE12TE0R22ZKA0I5NRAQLFSR7XW","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3NG53N1RLWY4GOLWEYSEZGW26RGP8Z","AKJ89EGLGXZJ7","Approved","Tue Apr 30 17:23:34 PDT 2019","Tue Apr 30 17:23:44 PDT 2019","Fri May 03 17:23:44 PDT 2019","","","","10","100% (7/7)","100% (7/7)","100% (7/7)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","Anything and everything","The shouldn'ts, the shant's","Will drive you wild","false","true","false","true","false","true","true","true","true"
"3JGHED38ED6R24AK5ERPAOXUHYL7Y2","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","33IZTU6J82GR8H2WEN80AKI6KKYSXS","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:32:24 PDT 2019","Tue Apr 30 17:32:30 PDT 2019","Fri May 03 17:32:30 PDT 2019","","","","6","100% (51/51)","100% (51/51)","100% (51/51)","MASKS (Every Thing On It)","She had blue skin.","skin","hid","passed","Sad","she always hid,let no one in,","we noticed her  beauty as she passed","that blue skinned long purple haired lass","false","true","false","true","false","true","true","true","true"
"3JGHED38ED6R24AK5ERPAOXUHYL7Y2","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3MRNMEIQW6LQ6Y2P3EAN4R1JC8BLD2","A1N1ULK71RHVMM","Approved","Tue Apr 30 17:17:55 PDT 2019","Tue Apr 30 17:18:08 PDT 2019","Fri May 03 17:18:08 PDT 2019","","","","13","100% (58/58)","100% (58/58)","100% (49/49)","MASKS (Every Thing On It)","She had blue skin.","skin","hid","passed","Sad","she always hid,let no one in,","we noticed her  beauty as she passed","that blue skinned long purple haired lass","false","true","false","true","false","true","true","true","true"
"3JGHED38ED6R24AK5ERPAOXUHYL7Y2","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3OB0CAO74I4RIDEQ8PI3PKIDDF7HYY","ADVCIFLB5A9B","Approved","Tue Apr 30 17:11:50 PDT 2019","Tue Apr 30 17:15:51 PDT 2019","Fri May 03 17:15:51 PDT 2019","","","","241","100% (143/143)","100% (143/143)","100% (143/143)","MASKS (Every Thing On It)","She had blue skin.","skin","hid","passed","Sad","she always hid,let no one in,","we noticed her  beauty as she passed","that blue skinned long purple haired lass","false","true","false","true","false","true","true","true","true"
"3GS542CVJV2XEZOT99KCDNQ7HJ559W","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","31EUONYN2WIK60587RQ92UBK7KJOVK","A1N1ULK71RHVMM","Approved","Tue Apr 30 17:15:08 PDT 2019","Tue Apr 30 17:15:20 PDT 2019","Fri May 03 17:15:20 PDT 2019","","","","12","100% (58/58)","100% (58/58)","100% (49/49)","MASKS (Every Thing On It)","She had blue skin.","skin","hid","passed","Sad","Behind it hid the pain.","She had blue eyes.","The tears fell like rain.","false","true","false","true","false","true","true","true","false"
