"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Input.line1","Input.line2","Input.line3","Answer.isEnglish.no","Answer.isEnglish.yes","Answer.isGoodPoem.no","Answer.isGoodPoem.yes","Answer.reflectsMood.no","Answer.reflectsMood.yes","Answer.whichKeywords.key1","Answer.whichKeywords.key2","Answer.whichKeywords.key3","Approve","Reject"
"3OND0WXMHWK6MZ3IG9PCK26OU4EEHK","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3M23Y66PO3CULDMDBNNE0CGTSSS6SP","A3RQWVGJ1E0LLY","Approved","Mon Apr 22 18:49:39 PDT 2019","Mon Apr 22 18:50:36 PDT 2019","Thu Apr 25 18:50:36 PDT 2019","2019-04-26 01:51:07 UTC","","","57","100% (23/23)","100% (23/23)","100% (23/23)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,","dreamer","story","invitation","Happy","share your dreams ,its an open invitation","come inside hear the story told,","keep your dreams alive and never get old.","false","true","true","false","false","true","true","true","true"
"3OND0WXMHWK6MZ3IG9PCK26OU4EEHK","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3P1L2B7AD2UX66XRRAC75QOPLYVOLZ","A2V5EHWCQVEH9K","Approved","Thu Apr 25 14:40:04 PDT 2019","Thu Apr 25 14:40:39 PDT 2019","Sun Apr 28 14:40:39 PDT 2019","","","","35","100% (144/144)","100% (144/144)","100% (144/144)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,","dreamer","story","invitation","Happy","share your dreams ,its an open invitation","come inside hear the story told,","keep your dreams alive and never get old.","false","true","false","true","false","true","true","true","true"
"3OND0WXMHWK6MZ3IG9PCK26OU4EEHK","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3Q5C1WP23N6Y8PN5TLYPC5FK6XF51Z","A2XA9NIUUIGUGM","Approved","Wed Apr 24 14:41:18 PDT 2019","Wed Apr 24 14:41:28 PDT 2019","Sat Apr 27 14:41:28 PDT 2019","","","","10","100% (337/337)","100% (337/337)","100% (337/337)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,","dreamer","story","invitation","Happy","share your dreams ,its an open invitation","come inside hear the story told,","keep your dreams alive and never get old.","false","true","false","true","false","true","true","true","true"
"351S7I5UG9167BBLX8VGM2GCLOJJNJ","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","33NF62TLXK78LPOCQX81IUUOX4EKJ7","A28RPWZS3IPTRM","Approved","Thu Apr 25 10:44:10 PDT 2019","Thu Apr 25 10:56:02 PDT 2019","Sun Apr 28 10:56:02 PDT 2019","","","","712","100% (79/79)","100% (79/79)","100% (79/79)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","My friend, my love","My heart leaps with each bang","Of that slamming screen door","false","true","false","true","false","true","true","true","true"
"351S7I5UG9167BBLX8VGM2GCLOJJNJ","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3LS2AMNW5GV8X3D4JFK3MCNJV4IOQO","A2V5EHWCQVEH9K","Approved","Thu Apr 25 14:43:59 PDT 2019","Thu Apr 25 14:45:07 PDT 2019","Sun Apr 28 14:45:07 PDT 2019","","","","68","100% (144/144)","100% (144/144)","100% (144/144)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","My friend, my love","My heart leaps with each bang","Of that slamming screen door","false","true","false","true","true","false","true","true","true"
"351S7I5UG9167BBLX8VGM2GCLOJJNJ","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3MD9PLUKKJJZTAEJ5W33YGZIAXRZN7","A2XA9NIUUIGUGM","Approved","Wed Apr 24 14:47:58 PDT 2019","Wed Apr 24 14:48:05 PDT 2019","Sat Apr 27 14:48:05 PDT 2019","","","","7","100% (337/337)","100% (337/337)","100% (337/337)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","My friend, my love","My heart leaps with each bang","Of that slamming screen door","false","true","false","true","false","true","true","true","true"
"351S7I5UG9167BBLX8VGM2GCLOJJNJ","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3ZPPDN2SLW1GTDJT8Z6LV53GH25E9L","A21CNDWV70DK3G","Approved","Thu Apr 25 08:09:34 PDT 2019","Thu Apr 25 08:09:47 PDT 2019","Sun Apr 28 08:09:47 PDT 2019","","","","13","100% (77/77)","100% (77/77)","100% (77/77)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","My friend, my love","My heart leaps with each bang","Of that slamming screen door","false","true","false","true","false","true","true","true","true"
"3ZQX1VYFTDAZ5FFE7JY2C173VNUO8J","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","39K0FND3AIKSAKLBH38448J9WMHMA0","A1P97PT7OUQHU4","Approved","Thu Apr 25 14:42:03 PDT 2019","Thu Apr 25 14:45:38 PDT 2019","Sun Apr 28 14:45:38 PDT 2019","","","","215","100% (147/147)","100% (147/147)","100% (147/147)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","false","true","true","false","false","false","true"
"3ZQX1VYFTDAZ5FFE7JY2C173VNUO8J","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3C5W7UE9CGV46XT4SD0IOGU7X74MXI","A1C792P4G11BYD","Approved","Sun Apr 21 18:08:25 PDT 2019","Sun Apr 21 18:08:40 PDT 2019","Wed Apr 24 18:08:40 PDT 2019","2019-04-25 01:09:07 UTC","","","15","100% (9/9)","100% (9/9)","0% (0/0)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","true","false","true","false","true","true","true"
"3ZQX1VYFTDAZ5FFE7JY2C173VNUO8J","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3DH6GAKTYZUT59IXCYCEFWXPEH0YZ1","A28RPWZS3IPTRM","Approved","Thu Apr 25 11:01:24 PDT 2019","Thu Apr 25 11:01:45 PDT 2019","Sun Apr 28 11:01:45 PDT 2019","","","","21","100% (79/79)","100% (79/79)","100% (79/79)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","true","false","true","false","false","false","true"
"3ZQX1VYFTDAZ5FFE7JY2C173VNUO8J","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3R08VXYT7D06WUHRE2273FJATGQ7WM","A2V5EHWCQVEH9K","Approved","Thu Apr 25 15:13:19 PDT 2019","Thu Apr 25 15:13:47 PDT 2019","Sun Apr 28 15:13:47 PDT 2019","","","","28","100% (144/144)","100% (144/144)","100% (144/144)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","true","false","true","false","false","false","true"
"3ZQX1VYFTDAZ5FFE7JY2C173VNUO8J","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3UWN2HHPUZA2SYS5A49V2N2FNISSNW","A2C1UPBEGUY9Y6","Approved","Wed Apr 24 20:10:47 PDT 2019","Wed Apr 24 20:11:05 PDT 2019","Sat Apr 27 20:11:05 PDT 2019","","","","18","100% (16/16)","100% (16/16)","100% (16/16)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","true","false","true","false","false","false","true"
"3ZQX1VYFTDAZ5FFE7JY2C173VNUO8J","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3ZSY5X72NYG894S4WU93R2XORQDROL","A2XA9NIUUIGUGM","Approved","Wed Apr 24 14:43:26 PDT 2019","Wed Apr 24 14:43:37 PDT 2019","Sat Apr 27 14:43:37 PDT 2019","","","","11","100% (337/337)","100% (337/337)","100% (337/337)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many slams in an old screen door?","Depends how loud you shut it","How many slices in a bread?","false","true","false","true","false","true","false","false","true"
"3ATYLI1PRT7OPWBXYNVT1RGHBYOJOY","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","32SVAV9L3GEROYD1BL3P89A3WVXA35","A21CNDWV70DK3G","Approved","Thu Apr 25 07:44:36 PDT 2019","Thu Apr 25 07:44:53 PDT 2019","Sun Apr 28 07:44:53 PDT 2019","","","","17","100% (77/77)","100% (77/77)","100% (77/77)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","true","false","true","false","true","false","true"
"3ATYLI1PRT7OPWBXYNVT1RGHBYOJOY","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","38SKSKU7R22NAKMOTFZ2LTS39P9ILB","A31BYUGRYXVLJL","Approved","Sun Apr 21 10:11:36 PDT 2019","Sun Apr 21 10:12:01 PDT 2019","Wed Apr 24 10:12:01 PDT 2019","2019-04-24 17:12:07 UTC","","","25","100% (29/29)","100% (29/29)","0% (0/0)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","false","true","true","false","true"
"3ATYLI1PRT7OPWBXYNVT1RGHBYOJOY","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3CFJTT4SXUVOVZXMPLYS2OA2E5S7IF","A1P97PT7OUQHU4","Approved","Thu Apr 25 15:09:56 PDT 2019","Thu Apr 25 15:10:05 PDT 2019","Sun Apr 28 15:10:05 PDT 2019","","","","9","100% (147/147)","100% (147/147)","100% (147/147)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","true","false","false","true","true","false","true"
"3ATYLI1PRT7OPWBXYNVT1RGHBYOJOY","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3DQQ64TANHQV20LRAOWO31AVTAOWPA","A2XA9NIUUIGUGM","Approved","Wed Apr 24 14:39:59 PDT 2019","Wed Apr 24 14:40:04 PDT 2019","Sat Apr 27 14:40:04 PDT 2019","","","","5","100% (337/337)","100% (337/337)","100% (337/337)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","false","true","true","true","true"
"3ATYLI1PRT7OPWBXYNVT1RGHBYOJOY","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3TY7ZAOG5GP1JJNQ4PYV0PFSYVB0KJ","A2V5EHWCQVEH9K","Approved","Thu Apr 25 15:07:40 PDT 2019","Thu Apr 25 15:08:04 PDT 2019","Sun Apr 28 15:08:04 PDT 2019","","","","24","100% (144/144)","100% (144/144)","100% (144/144)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","true","false","true","false","true"
"3ATYLI1PRT7OPWBXYNVT1RGHBYOJOY","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","3YMU66OBIOD7SXX3C6K18PMGDVTGHV","APX5J4BSY8X98","Approved","Thu Apr 25 10:22:34 PDT 2019","Thu Apr 25 10:23:11 PDT 2019","Sun Apr 28 10:23:11 PDT 2019","","","","37","100% (17/17)","100% (17/17)","100% (17/17)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","I ask you now, my friend","Does the noise ever end","Every time you slam the door.","false","true","false","true","true","false","true","false","true"
"3R868ACW4SHQXYZ3SQL7KCV53AAGZT","3F2T062I4XLUB2FJCSZSN1VJOB8M4U","Writing Poetry! - QC","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 16:01:14 PDT 2019","20","BatchId:234753;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 16:01:14 PDT 2019","","","308XBLVESJ9OQA3VSP4HLIXPKRURBH","A2XA9NIUUIGUGM","Approved","Wed Apr 24 14:37:19 PDT 2019","Wed Apr 24 14:37:23 PDT 2019","Sat Apr 27 14:37:23 PDT 2019","","","","4","100% (337/337)","100% (337/337)","100% (337/337)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","The world is untamed, the shouldn'ts are wild,","Hear the the should's and could's child,","Mankind's heart is anything but mild.","false","true","false","true","false","true","true","true","true"
